PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
VENE_a60,1,66,-0.005,0.026,-0.002,-0.003,0.012,-0.167,0.071,0.238,-3.316,21.116,0.003
VESA_a103,1,93,-0.001,0.03,0,-0.001,0.013,-0.082,0.194,0.276,2.37,17.247,0.003
PAUR_a0,1,95,-0.001,0.018,0,-0.001,0.009,-0.072,0.068,0.14,0.232,5.305,0.002
JNCH_a60,1,117,-0.002,0.022,-0.002,-0.003,0.014,-0.072,0.068,0.14,0.352,1.938,0.002
MEPA_a30,1,73,-0.005,0.024,-0.001,-0.004,0.011,-0.077,0.083,0.16,-0.056,2.269,0.003
MECH_a0,1,36,-0.007,0.022,-0.005,-0.005,0.021,-0.074,0.035,0.109,-0.742,0.795,0.004
SUJN_a45,1,89,-0.002,0.019,-0.001,-0.001,0.014,-0.072,0.051,0.123,-0.55,2.367,0.002
SUCE_a103,1,66,0.002,0.019,0.001,0.002,0.014,-0.051,0.047,0.098,-0.106,0.579,0.002
MEUR_a30,1,65,-0.005,0.017,-0.003,-0.005,0.015,-0.051,0.04,0.09,-0.16,0.364,0.002
VSUR_a30,1,45,-0.002,0.035,-0.006,-0.004,0.025,-0.072,0.105,0.177,0.683,0.756,0.005
SUNN_a30,1,70,-0.001,0.023,0.001,0.001,0.018,-0.077,0.047,0.124,-1.248,2.662,0.003
SUSN_a150,1,70,-0.001,0.023,0.001,0.001,0.018,-0.077,0.047,0.124,-1.248,2.662,0.003
SUPA_a45,1,96,0.001,0.024,0.002,0.001,0.012,-0.072,0.095,0.167,0.265,3.021,0.002
MOPH_a180,1,111,0,0.017,0.001,0.001,0.014,-0.058,0.039,0.097,-0.747,1.665,0.002
JUPH_a30,1,43,0,0.023,-0.001,-0.001,0.017,-0.072,0.068,0.14,0.263,2.745,0.004
SUSA_a144,1,64,0.001,0.021,0,0.001,0.01,-0.072,0.066,0.138,-0.182,2.694,0.003
SUUR_a45,1,70,-0.002,0.021,0,0,0.012,-0.072,0.066,0.138,-0.389,2.253,0.003
VECE_a135,1,54,0.002,0.022,0,0.002,0.016,-0.072,0.054,0.126,-0.2,1.609,0.003
VEMA_a180,1,14,0.008,0.032,0.011,0.012,0.02,-0.072,0.05,0.122,-1.087,0.537,0.009
