Date,pID,Lon,CM
2015-12-22,JN,213.6,alVir
2015-12-22,PA,288.45,muLyr
2015-12-22,PH,265.45,alHer
2015-12-22,VS,3.54,alPeg
2015-12-23,SU,271.3,alHer
2015-12-23,MO,65.34,16Tau
2015-12-23,ME,289.85,muLyr
2015-12-23,VE,231.76,xi-2Lib
2015-12-23,MA,203.77,gaCrv
2015-12-23,JU,172.84,chUMa
2015-12-23,SA,250.19,siSco
2015-12-23,UR,16.56,psPeg
2015-12-23,NE,337.36,alAqr
2015-12-23,PL,284.76,muLyr
2015-12-23,NN,176.06,gaCom
2015-12-23,SN,356.06,alPeg
2015-12-23,CE,316.58,epAqr
2015-12-23,CH,347.24,alAqr
2015-12-23,JN,213.88,alVir
2015-12-23,PA,288.82,muLyr
2015-12-23,PH,265.49,alHer
2015-12-23,VS,3.77,alPeg
2015-12-24,SU,272.32,ga-2Sgr
2015-12-24,MO,79.52,epTau
2015-12-24,ME,291.19,muLyr
2015-12-24,VE,232.97,xi-2Lib
2015-12-24,MA,204.34,alVir
2015-12-24,JU,172.89,chUMa
2015-12-24,SA,250.31,siSco
2015-12-24,UR,16.56,psPeg
2015-12-24,NE,337.38,alAqr
2015-12-24,PL,284.79,muLyr
2015-12-24,NN,176.01,gaCom
2015-12-24,SN,356.01,alPeg
2015-12-24,CE,316.93,epAqr
2015-12-24,CH,347.26,alAqr
2015-12-24,JN,214.16,alVir
2015-12-24,PA,289.19,muLyr
2015-12-24,PH,265.54,alHer
2015-12-24,VS,4.01,alPeg
2015-12-25,SU,273.34,ga-2Sgr
2015-12-25,MO,93.49,zeOri
2015-12-25,ME,292.49,muLyr
2015-12-25,VE,234.17,xi-2Lib
2015-12-25,MA,204.9,alVir
2015-12-25,JU,172.94,chUMa
2015-12-25,SA,250.42,siSco
2015-12-25,UR,16.56,psPeg
2015-12-25,NE,337.4,alAqr
2015-12-25,PL,284.83,muLyr
2015-12-25,NN,175.95,gaCom
2015-12-25,SN,355.95,alPeg
2015-12-25,CE,317.28,epAqr
2015-12-25,CH,347.29,alAqr
2015-12-25,JN,214.44,alVir
2015-12-25,PA,289.56,muLyr
2015-12-25,PH,265.58,alHer
2015-12-25,VS,4.26,alPeg
2015-12-26,SU,274.36,ga-2Sgr
2015-12-26,MO,107.18,muGem
2015-12-26,ME,293.73,muLyr
2015-12-26,VE,235.38,xi-2Lib
2015-12-26,MA,205.47,alVir
2015-12-26,JU,172.98,chUMa
2015-12-26,SA,250.53,siSco
2015-12-26,UR,16.56,psPeg
2015-12-26,NE,337.42,alAqr
2015-12-26,PL,284.86,muLyr
2015-12-26,NN,175.9,gaCom
2015-12-26,SN,355.9,alPeg
2015-12-26,CE,317.63,epAqr
2015-12-26,CH,347.31,alAqr
2015-12-26,JN,214.71,laCen
2015-12-26,PA,289.93,muLyr
2015-12-26,PH,265.62,alHer
2015-12-26,VS,4.51,alPeg
2015-12-27,SU,275.38,ga-2Sgr
2015-12-27,MO,120.52,muGem
2015-12-27,ME,294.92,muLyr
2015-12-27,VE,236.58,xi-2Lib
2015-12-27,MA,206.03,alVir
2015-12-27,JU,173.02,chUMa
2015-12-27,SA,250.64,siSco
2015-12-27,UR,16.56,psPeg
2015-12-27,NE,337.44,alAqr
2015-12-27,PL,284.89,muLyr
2015-12-27,NN,175.85,gaCom
2015-12-27,SN,355.85,alPeg
2015-12-27,CE,317.99,epAqr
2015-12-27,CH,347.34,alAqr
2015-12-27,JN,214.99,laCen
2015-12-27,PA,290.3,muLyr
2015-12-27,PH,265.66,alHer
2015-12-27,VS,4.76,alPeg
2015-12-28,SU,276.4,ga-2Sgr
2015-12-28,MO,133.5,laDra
2015-12-28,ME,296.05,muLyr
2015-12-28,VE,237.79,xi-2Lib
2015-12-28,MA,206.59,alVir
2015-12-28,JU,173.05,chUMa
2015-12-28,SA,250.76,siSco
2015-12-28,UR,16.56,psPeg
2015-12-28,NE,337.47,alAqr
2015-12-28,PL,284.93,muLyr
2015-12-28,NN,175.8,gaCom
2015-12-28,SN,355.8,alPeg
2015-12-28,CE,318.34,epAqr
2015-12-28,CH,347.37,alAqr
2015-12-28,JN,215.26,laCen
2015-12-28,PA,290.67,muLyr
2015-12-28,PH,265.7,alHer
2015-12-28,VS,5.02,alPeg
2015-12-29,SU,277.41,ga-2Sgr
2015-12-29,MO,146.13,laDra
2015-12-29,ME,297.09,muLyr
2015-12-29,VE,239,xi-2Lib
2015-12-29,MA,207.15,alVir
2015-12-29,JU,173.09,chUMa
2015-12-29,SA,250.87,siSco
2015-12-29,UR,16.56,psPeg
2015-12-29,NE,337.49,alAqr
2015-12-29,PL,284.96,muLyr
2015-12-29,NN,175.74,gaCom
2015-12-29,SN,355.74,alPeg
2015-12-29,CE,318.7,epAqr
2015-12-29,CH,347.39,alAqr
2015-12-29,JN,215.52,laCen
2015-12-29,PA,291.04,muLyr
2015-12-29,PH,265.74,alHer
2015-12-29,VS,5.28,alPeg
2015-12-30,SU,278.43,ga-2Sgr
2015-12-30,MO,158.43,chUMa
2015-12-30,ME,298.04,muLyr
2015-12-30,VE,240.21,xi-2Lib
2015-12-30,MA,207.71,alVir
2015-12-30,JU,173.12,chUMa
2015-12-30,SA,250.98,siSco
2015-12-30,UR,16.57,psPeg
2015-12-30,NE,337.51,alAqr
2015-12-30,PL,285,muLyr
2015-12-30,NN,175.69,gaCom
2015-12-30,SN,355.69,alPeg
2015-12-30,CE,319.06,epAqr
2015-12-30,CH,347.42,alAqr
2015-12-30,JN,215.79,laCen
2015-12-30,PA,291.41,muLyr
2015-12-30,PH,265.79,alHer
2015-12-30,VS,5.55,alPeg
2015-12-31,SU,279.45,ga-2Sgr
2015-12-31,MO,170.49,chUMa
2015-12-31,ME,298.88,muLyr
2015-12-31,VE,241.43,xi-2Lib
2015-12-31,MA,208.27,alVir
2015-12-31,JU,173.14,chUMa
2015-12-31,SA,251.09,siSco
2015-12-31,UR,16.57,psPeg
2015-12-31,NE,337.53,alAqr
2015-12-31,PL,285.03,muLyr
2015-12-31,NN,175.64,gaCom
2015-12-31,SN,355.64,alPeg
2015-12-31,CE,319.42,epAqr
2015-12-31,CH,347.45,alAqr
2015-12-31,JN,216.05,laCen
2015-12-31,PA,291.78,muLyr
2015-12-31,PH,265.83,alHer
2015-12-31,VS,5.82,alPeg
2016-01-01,SU,280.47,muLyr
2016-01-01,MO,182.38,gaCom
2016-01-01,ME,299.61,muLyr
2016-01-01,VE,242.64,xi-2Lib
2016-01-01,MA,208.82,alVir
2016-01-01,JU,173.17,chUMa
2016-01-01,SA,251.19,siSco
2016-01-01,UR,16.58,psPeg
2016-01-01,NE,337.56,alAqr
2016-01-01,PL,285.06,muLyr
2016-01-01,NN,175.58,gaCom
2016-01-01,SN,355.58,alPeg
2016-01-01,CE,319.78,epAqr
2016-01-01,CH,347.48,alAqr
2016-01-01,JN,216.31,laCen
2016-01-01,PA,292.15,muLyr
2016-01-01,PH,265.87,alHer
2016-01-01,VS,6.1,alPeg
2016-01-02,SU,281.49,muLyr
2016-01-02,MO,194.18,gaCrv
2016-01-02,ME,300.2,muLyr
2016-01-02,VE,243.85,piSco
2016-01-02,MA,209.38,alVir
2016-01-02,JU,173.19,chUMa
2016-01-02,SA,251.3,siSco
2016-01-02,UR,16.58,psPeg
2016-01-02,NE,337.58,alAqr
2016-01-02,PL,285.1,muLyr
2016-01-02,NN,175.53,gaCom
2016-01-02,SN,355.53,alPeg
2016-01-02,CE,320.14,epAqr
2016-01-02,CH,347.51,alAqr
2016-01-02,JN,216.57,laCen
2016-01-02,PA,292.52,muLyr
2016-01-02,PH,265.91,alHer
2016-01-02,VS,6.37,alPeg
2016-01-03,SU,282.51,muLyr
2016-01-03,MO,206,alVir
2016-01-03,ME,300.65,muLyr
2016-01-03,VE,245.07,piSco
2016-01-03,MA,209.93,alVir
2016-01-03,JU,173.2,chUMa
2016-01-03,SA,251.41,siSco
2016-01-03,UR,16.59,psPeg
2016-01-03,NE,337.61,alAqr
2016-01-03,PL,285.13,muLyr
2016-01-03,NN,175.48,gaCom
2016-01-03,SN,355.48,alPeg
2016-01-03,CE,320.5,epAqr
2016-01-03,CH,347.55,alAqr
2016-01-03,JN,216.82,laCen
2016-01-03,PA,292.89,muLyr
2016-01-03,PH,265.95,alHer
2016-01-03,VS,6.65,alPeg
2016-01-04,SU,283.53,muLyr
2016-01-04,MO,217.92,laCen
2016-01-04,ME,300.93,muLyr
2016-01-04,VE,246.29,piSco
2016-01-04,MA,210.48,alVir
2016-01-04,JU,173.22,chUMa
2016-01-04,SA,251.52,siSco
2016-01-04,UR,16.6,psPeg
2016-01-04,NE,337.63,alAqr
2016-01-04,PL,285.17,muLyr
2016-01-04,NN,175.42,gaCom
2016-01-04,SN,355.42,alPeg
2016-01-04,CE,320.87,epAqr
2016-01-04,CH,347.58,alAqr
2016-01-04,JN,217.07,laCen
2016-01-04,PA,293.26,muLyr
2016-01-04,PH,265.99,alHer
2016-01-04,VS,6.94,alPeg
2016-01-05,SU,284.55,muLyr
2016-01-05,MO,230.03,xi-2Lib
2016-01-05,ME,301.03,muLyr
2016-01-05,VE,247.5,piSco
2016-01-05,MA,211.03,alVir
2016-01-05,JU,173.23,chUMa
2016-01-05,SA,251.62,siSco
2016-01-05,UR,16.6,psPeg
2016-01-05,NE,337.66,alAqr
2016-01-05,PL,285.2,muLyr
2016-01-05,NN,175.37,gaCom
2016-01-05,SN,355.37,alPeg
2016-01-05,CE,321.23,epAqr
2016-01-05,CH,347.61,alAqr
2016-01-05,JN,217.32,laCen
2016-01-05,PA,293.63,muLyr
2016-01-05,PH,266.03,alHer
2016-01-05,VS,7.23,alPeg
2016-01-06,SU,285.57,muLyr
2016-01-06,MO,242.39,xi-2Lib
2016-01-06,ME,300.95,muLyr
2016-01-06,VE,248.72,siSco
2016-01-06,MA,211.58,alVir
2016-01-06,JU,173.23,chUMa
2016-01-06,SA,251.73,siSco
2016-01-06,UR,16.61,psPeg
2016-01-06,NE,337.68,alAqr
2016-01-06,PL,285.24,muLyr
2016-01-06,NN,175.32,gaCom
2016-01-06,SN,355.32,alPeg
2016-01-06,CE,321.6,epAqr
2016-01-06,CH,347.65,alAqr
2016-01-06,JN,217.57,laCen
2016-01-06,PA,294,muLyr
2016-01-06,PH,266.07,alHer
2016-01-06,VS,7.52,alPeg
2016-01-07,SU,286.59,muLyr
2016-01-07,MO,255.05,siSco
2016-01-07,ME,300.67,muLyr
2016-01-07,VE,249.94,siSco
2016-01-07,MA,212.13,alVir
2016-01-07,JU,173.24,chUMa
2016-01-07,SA,251.83,siSco
2016-01-07,UR,16.62,psPeg
2016-01-07,NE,337.71,alAqr
2016-01-07,PL,285.27,muLyr
2016-01-07,NN,175.27,gaCom
2016-01-07,SN,355.27,alPeg
2016-01-07,CE,321.97,epAqr
2016-01-07,CH,347.68,alAqr
2016-01-07,JN,217.82,laCen
2016-01-07,PA,294.37,muLyr
2016-01-07,PH,266.11,alHer
2016-01-07,VS,7.81,alPeg
2016-01-08,SU,287.61,muLyr
2016-01-08,MO,268.03,alHer
2016-01-08,ME,300.2,muLyr
2016-01-08,VE,251.16,siSco
2016-01-08,MA,212.67,alVir
2016-01-08,JU,173.24,chUMa
2016-01-08,SA,251.94,siSco
2016-01-08,UR,16.63,psPeg
2016-01-08,NE,337.73,alAqr
2016-01-08,PL,285.31,muLyr
2016-01-08,NN,175.21,gaCom
2016-01-08,SN,355.21,alPeg
2016-01-08,CE,322.33,epAqr
2016-01-08,CH,347.72,alAqr
2016-01-08,JN,218.06,laCen
2016-01-08,PA,294.74,muLyr
2016-01-08,PH,266.15,alHer
2016-01-08,VS,8.11,alPeg
2016-01-09,SU,288.63,muLyr
2016-01-09,MO,281.33,muLyr
2016-01-09,ME,299.53,muLyr
2016-01-09,VE,252.38,siSco
2016-01-09,MA,213.22,alVir
2016-01-09,JU,173.24,chUMa
2016-01-09,SA,252.04,siSco
2016-01-09,UR,16.65,psPeg
2016-01-09,NE,337.76,alAqr
2016-01-09,PL,285.34,muLyr
2016-01-09,NN,175.16,gaCom
2016-01-09,SN,355.16,alPeg
2016-01-09,CE,322.7,epAqr
2016-01-09,CH,347.76,alAqr
2016-01-09,JN,218.29,laCen
2016-01-09,PA,295.11,muLyr
2016-01-09,PH,266.19,alHer
2016-01-09,VS,8.41,alPeg
2016-01-10,SU,289.65,muLyr
2016-01-10,MO,294.92,muLyr
2016-01-10,ME,298.68,muLyr
2016-01-10,VE,253.6,siSco
2016-01-10,MA,213.76,alVir
2016-01-10,JU,173.23,chUMa
2016-01-10,SA,252.14,siSco
2016-01-10,UR,16.66,psPeg
2016-01-10,NE,337.79,alAqr
2016-01-10,PL,285.38,muLyr
2016-01-10,NN,175.11,gaCom
2016-01-10,SN,355.11,alPeg
2016-01-10,CE,323.07,epAqr
2016-01-10,CH,347.79,alAqr
2016-01-10,JN,218.52,laCen
2016-01-10,PA,295.47,muLyr
2016-01-10,PH,266.23,alHer
2016-01-10,VS,8.72,alPeg
2016-01-11,SU,290.66,muLyr
2016-01-11,MO,308.74,beCap
2016-01-11,ME,297.67,muLyr
2016-01-11,VE,254.83,siSco
2016-01-11,MA,214.3,alVir
2016-01-11,JU,173.22,chUMa
2016-01-11,SA,252.25,siSco
2016-01-11,UR,16.67,psPeg
2016-01-11,NE,337.82,alAqr
2016-01-11,PL,285.41,muLyr
2016-01-11,NN,175.05,gaCom
2016-01-11,SN,355.05,alPeg
2016-01-11,CE,323.45,epAqr
2016-01-11,CH,347.83,alAqr
2016-01-11,JN,218.75,laCen
2016-01-11,PA,295.84,muLyr
2016-01-11,PH,266.27,alHer
2016-01-11,VS,9.03,alPeg
2016-01-12,SU,291.69,muLyr
2016-01-12,MO,322.74,epAqr
2016-01-12,ME,296.52,muLyr
2016-01-12,VE,256.05,siSco
2016-01-12,MA,214.84,laCen
2016-01-12,JU,173.21,chUMa
2016-01-12,SA,252.35,siSco
2016-01-12,UR,16.69,psPeg
2016-01-12,NE,337.85,alAqr
2016-01-12,PL,285.45,muLyr
2016-01-12,NN,175,gaCom
2016-01-12,SN,355,alPeg
2016-01-12,CE,323.82,gaEqu
2016-01-12,CH,347.87,alAqr
2016-01-12,JN,218.98,laCen
2016-01-12,PA,296.21,muLyr
2016-01-12,PH,266.31,alHer
2016-01-12,VS,9.34,alPeg
2016-01-13,SU,292.7,muLyr
2016-01-13,MO,336.83,alAqr
2016-01-13,ME,295.28,muLyr
2016-01-13,VE,257.27,alHer
2016-01-13,MA,215.38,laCen
2016-01-13,JU,173.19,chUMa
2016-01-13,SA,252.45,siSco
2016-01-13,UR,16.7,psPeg
2016-01-13,NE,337.87,alAqr
2016-01-13,PL,285.48,muLyr
2016-01-13,NN,174.95,gaCom
2016-01-13,SN,354.95,alPeg
2016-01-13,CE,324.19,gaEqu
2016-01-13,CH,347.91,alAqr
2016-01-13,JN,219.21,laCen
2016-01-13,PA,296.58,muLyr
2016-01-13,PH,266.35,alHer
2016-01-13,VS,9.65,alPeg
2016-01-14,SU,293.72,muLyr
2016-01-14,MO,350.97,alAqr
2016-01-14,ME,293.97,muLyr
2016-01-14,VE,258.5,alHer
2016-01-14,MA,215.91,laCen
2016-01-14,JU,173.17,chUMa
2016-01-14,SA,252.55,siSco
2016-01-14,UR,16.72,psPeg
2016-01-14,NE,337.9,alAqr
2016-01-14,PL,285.52,muLyr
2016-01-14,NN,174.9,gaCom
2016-01-14,SN,354.9,alPeg
2016-01-14,CE,324.57,gaEqu
2016-01-14,CH,347.95,alAqr
2016-01-14,JN,219.43,laCen
2016-01-14,PA,296.95,muLyr
2016-01-14,PH,266.38,alHer
2016-01-14,VS,9.97,alPeg
2016-01-15,SU,294.74,muLyr
2016-01-15,MO,50.12,ta-6Eri
2016-01-15,ME,292.65,muLyr
2016-01-15,VE,259.72,alHer
2016-01-15,MA,216.44,laCen
2016-01-15,JU,173.15,chUMa
2016-01-15,SA,252.64,siSco
2016-01-15,UR,16.74,psPeg
2016-01-15,NE,337.93,alAqr
2016-01-15,PL,285.55,muLyr
2016-01-15,NN,174.84,gaCom
2016-01-15,SN,354.84,alPeg
2016-01-15,CE,324.94,gaEqu
2016-01-15,CH,347.99,alAqr
2016-01-15,JN,219.64,laCen
2016-01-15,PA,297.32,muLyr
2016-01-15,PH,266.42,alHer
2016-01-15,VS,10.29,psPeg
2016-01-16,SU,295.76,muLyr
2016-01-16,MO,19.25,psPeg
2016-01-16,ME,291.36,muLyr
2016-01-16,VE,260.95,alHer
2016-01-16,MA,216.97,laCen
2016-01-16,JU,173.13,chUMa
2016-01-16,SA,252.74,siSco
2016-01-16,UR,16.75,psPeg
2016-01-16,NE,337.96,alAqr
2016-01-16,PL,285.58,muLyr
2016-01-16,NN,174.79,gaCom
2016-01-16,SN,354.79,alPeg
2016-01-16,CE,325.32,gaEqu
2016-01-16,CH,348.03,alAqr
2016-01-16,JN,219.86,laCen
2016-01-16,PA,297.69,muLyr
2016-01-16,PH,266.46,alHer
2016-01-16,VS,10.61,psPeg
2016-01-17,SU,296.78,muLyr
2016-01-17,MO,33.34,piAnd
2016-01-17,ME,290.12,muLyr
2016-01-17,VE,262.17,alHer
2016-01-17,MA,217.5,laCen
2016-01-17,JU,173.1,chUMa
2016-01-17,SA,252.84,siSco
2016-01-17,UR,16.77,psPeg
2016-01-17,NE,337.99,alAqr
2016-01-17,PL,285.62,muLyr
2016-01-17,NN,174.74,gaCom
2016-01-17,SN,354.74,alPeg
2016-01-17,CE,325.69,gaEqu
2016-01-17,CH,348.08,alAqr
2016-01-17,JN,220.07,laCen
2016-01-17,PA,298.05,muLyr
2016-01-17,PH,266.5,alHer
2016-01-17,VS,10.94,psPeg
2016-01-18,SU,297.8,muLyr
2016-01-18,MO,47.37,beAri
2016-01-18,ME,288.98,muLyr
2016-01-18,VE,263.4,alHer
2016-01-18,MA,218.03,laCen
2016-01-18,JU,173.07,chUMa
2016-01-18,SA,252.93,siSco
2016-01-18,UR,16.79,psPeg
2016-01-18,NE,338.02,alAqr
2016-01-18,PL,285.65,muLyr
2016-01-18,NN,174.68,gaCom
2016-01-18,SN,354.68,alPeg
2016-01-18,CE,326.07,gaEqu
2016-01-18,CH,348.12,alAqr
2016-01-18,JN,220.28,laCen
2016-01-18,PA,298.42,muLyr
2016-01-18,PH,266.54,alHer
2016-01-18,VS,11.27,psPeg
2016-01-19,SU,298.82,muLyr
2016-01-19,MO,61.32,16Tau
2016-01-19,ME,287.96,muLyr
2016-01-19,VE,264.63,alHer
2016-01-19,MA,218.56,laCen
2016-01-19,JU,173.03,chUMa
2016-01-19,SA,253.03,siSco
2016-01-19,UR,16.81,psPeg
2016-01-19,NE,338.05,alAqr
2016-01-19,PL,285.68,muLyr
2016-01-19,NN,174.63,gaCom
2016-01-19,SN,354.63,alPeg
2016-01-19,CE,326.45,gaEqu
2016-01-19,CH,348.16,alAqr
2016-01-19,JN,220.48,laCen
2016-01-19,PA,298.79,muLyr
2016-01-19,PH,266.57,alHer
2016-01-19,VS,11.6,psPeg
2016-01-20,SU,299.83,muLyr
2016-01-20,MO,75.17,epTau
2016-01-20,ME,287.07,muLyr
2016-01-20,VE,265.85,alHer
2016-01-20,MA,219.08,laCen
2016-01-20,JU,172.99,chUMa
2016-01-20,SA,253.12,siSco
2016-01-20,UR,16.83,psPeg
2016-01-20,NE,338.08,alAqr
2016-01-20,PL,285.72,muLyr
2016-01-20,NN,174.58,gaCom
2016-01-20,SN,354.58,alPeg
2016-01-20,CE,326.83,gaEqu
2016-01-20,CH,348.21,alAqr
2016-01-20,JN,220.68,laCen
2016-01-20,PA,299.15,muLyr
2016-01-20,PH,266.61,alHer
2016-01-20,VS,11.93,psPeg
2016-01-21,SU,300.85,muLyr
2016-01-21,MO,88.88,zeOri
2016-01-21,ME,286.34,muLyr
2016-01-21,VE,267.08,alHer
2016-01-21,MA,219.6,laCen
2016-01-21,JU,172.95,chUMa
2016-01-21,SA,253.21,siSco
2016-01-21,UR,16.86,psPeg
2016-01-21,NE,338.12,alAqr
2016-01-21,PL,285.75,muLyr
2016-01-21,NN,174.52,gaCom
2016-01-21,SN,354.52,alPeg
2016-01-21,CE,327.21,gaEqu
2016-01-21,CH,348.25,alAqr
2016-01-21,JN,220.88,laCen
2016-01-21,PA,299.52,muLyr
2016-01-21,PH,266.65,alHer
2016-01-21,VS,12.27,psPeg
2016-01-22,SU,301.87,muLyr
2016-01-22,MO,102.4,muGem
2016-01-22,ME,285.76,muLyr
2016-01-22,VE,268.31,alHer
2016-01-22,MA,220.12,laCen
2016-01-22,JU,172.91,chUMa
2016-01-22,SA,253.31,siSco
2016-01-22,UR,16.88,psPeg
2016-01-22,NE,338.15,alAqr
2016-01-22,PL,285.79,muLyr
2016-01-22,NN,174.47,gaCom
2016-01-22,SN,354.47,alPeg
2016-01-22,CE,327.59,gaEqu
2016-01-22,CH,348.3,alAqr
2016-01-22,JN,221.07,laCen
2016-01-22,PA,299.89,muLyr
2016-01-22,PH,266.68,alHer
2016-01-22,VS,12.61,psPeg
2016-01-23,SU,302.88,muLyr
2016-01-23,MO,115.7,muGem
2016-01-23,ME,285.33,muLyr
2016-01-23,VE,269.54,alHer
2016-01-23,MA,220.64,laCen
2016-01-23,JU,172.86,chUMa
2016-01-23,SA,253.4,siSco
2016-01-23,UR,16.9,psPeg
2016-01-23,NE,338.18,alAqr
2016-01-23,PL,285.82,muLyr
2016-01-23,NN,174.42,gaCom
2016-01-23,SN,354.42,alPeg
2016-01-23,CE,327.97,gaEqu
2016-01-23,CH,348.35,alAqr
2016-01-23,JN,221.26,laCen
2016-01-23,PA,300.25,muLyr
2016-01-23,PH,266.72,alHer
2016-01-23,VS,12.95,psPeg
2016-01-24,SU,303.9,muLyr
2016-01-24,MO,128.73,xiPup
2016-01-24,ME,285.06,muLyr
2016-01-24,VE,270.77,alHer
2016-01-24,MA,221.16,laCen
2016-01-24,JU,172.81,chUMa
2016-01-24,SA,253.49,siSco
2016-01-24,UR,16.93,psPeg
2016-01-24,NE,338.21,alAqr
2016-01-24,PL,285.85,muLyr
2016-01-24,NN,174.37,gaCom
2016-01-24,SN,354.37,alPeg
2016-01-24,CE,328.35,gaEqu
2016-01-24,CH,348.39,alAqr
2016-01-24,JN,221.45,laCen
2016-01-24,PA,300.62,muLyr
2016-01-24,PH,266.75,alHer
2016-01-24,VS,13.29,psPeg
2016-01-25,SU,304.92,beCap
2016-01-25,MO,141.5,laDra
2016-01-25,ME,284.93,muLyr
2016-01-25,VE,272,ga-2Sgr
2016-01-25,MA,221.67,laCen
2016-01-25,JU,172.76,chUMa
2016-01-25,SA,253.58,siSco
2016-01-25,UR,16.95,psPeg
2016-01-25,NE,338.25,alAqr
2016-01-25,PL,285.89,muLyr
2016-01-25,NN,174.31,gaCom
2016-01-25,SN,354.31,alPeg
2016-01-25,CE,328.73,gaEqu
2016-01-25,CH,348.44,alAqr
2016-01-25,JN,221.63,laCen
2016-01-25,PA,300.98,muLyr
2016-01-25,PH,266.79,alHer
2016-01-25,VS,13.64,psPeg
2016-01-26,SU,305.93,beCap
2016-01-26,MO,153.99,chUMa
2016-01-26,ME,284.94,muLyr
2016-01-26,VE,273.23,ga-2Sgr
2016-01-26,MA,222.18,laCen
2016-01-26,JU,172.7,chUMa
2016-01-26,SA,253.66,siSco
2016-01-26,UR,16.98,psPeg
2016-01-26,NE,338.28,alAqr
2016-01-26,PL,285.92,muLyr
2016-01-26,NN,174.26,gaCom
2016-01-26,SN,354.26,alPeg
2016-01-26,CE,329.12,gaEqu
2016-01-26,CH,348.49,alAqr
2016-01-26,JN,221.81,laCen
2016-01-26,PA,301.35,muLyr
2016-01-26,PH,266.82,alHer
2016-01-26,VS,13.98,psPeg
2016-01-27,SU,306.95,beCap
2016-01-27,MO,166.23,chUMa
2016-01-27,ME,285.08,muLyr
2016-01-27,VE,274.46,ga-2Sgr
2016-01-27,MA,222.69,laCen
2016-01-27,JU,172.64,chUMa
2016-01-27,SA,253.75,siSco
2016-01-27,UR,17,psPeg
2016-01-27,NE,338.31,alAqr
2016-01-27,PL,285.95,muLyr
2016-01-27,NN,174.21,gaCom
2016-01-27,SN,354.21,alPeg
2016-01-27,CE,329.5,gaEqu
2016-01-27,CH,348.54,alAqr
2016-01-27,JN,221.98,laCen
2016-01-27,PA,301.71,muLyr
2016-01-27,PH,266.85,alHer
2016-01-27,VS,14.33,psPeg
2016-01-28,SU,307.97,beCap
2016-01-28,MO,178.26,gaCom
2016-01-28,ME,285.33,muLyr
2016-01-28,VE,275.69,ga-2Sgr
2016-01-28,MA,223.2,laCen
2016-01-28,JU,172.58,chUMa
2016-01-28,SA,253.84,siSco
2016-01-28,UR,17.03,psPeg
2016-01-28,NE,338.35,alAqr
2016-01-28,PL,285.98,muLyr
2016-01-28,NN,174.15,gaCom
2016-01-28,SN,354.15,alPeg
2016-01-28,CE,329.89,gaEqu
2016-01-28,CH,348.59,alAqr
2016-01-28,JN,222.15,laCen
2016-01-28,PA,302.07,muLyr
2016-01-28,PH,266.89,alHer
2016-01-28,VS,14.69,psPeg
2016-01-29,SU,308.98,beCap
2016-01-29,MO,190.15,gaCom
2016-01-29,ME,285.7,muLyr
2016-01-29,VE,276.92,ga-2Sgr
2016-01-29,MA,223.7,laCen
2016-01-29,JU,172.52,chUMa
2016-01-29,SA,253.92,siSco
2016-01-29,UR,17.06,psPeg
2016-01-29,NE,338.38,alAqr
2016-01-29,PL,286.02,muLyr
2016-01-29,NN,174.1,gaCom
2016-01-29,SN,354.1,alPeg
2016-01-29,CE,330.27,gaEqu
2016-01-29,CH,348.64,alAqr
2016-01-29,JN,222.32,laCen
2016-01-29,PA,302.43,muLyr
2016-01-29,PH,266.92,alHer
2016-01-29,VS,15.04,psPeg
2016-01-30,SU,310,beCap
2016-01-30,MO,201.96,gaCrv
2016-01-30,ME,286.16,muLyr
2016-01-30,VE,278.15,ga-2Sgr
2016-01-30,MA,224.2,laCen
2016-01-30,JU,172.45,chUMa
2016-01-30,SA,254,siSco
2016-01-30,UR,17.09,psPeg
2016-01-30,NE,338.41,alAqr
2016-01-30,PL,286.05,muLyr
2016-01-30,NN,174.05,gaCom
2016-01-30,SN,354.05,alPeg
2016-01-30,CE,330.66,gaEqu
2016-01-30,CH,348.69,alAqr
2016-01-30,JN,222.48,laCen
2016-01-30,PA,302.8,muLyr
2016-01-30,PH,266.95,alHer
2016-01-30,VS,15.4,psPeg
2016-01-31,SU,311.01,beCap
2016-01-31,MO,213.78,alVir
2016-01-31,ME,286.72,muLyr
2016-01-31,VE,279.38,ga-2Sgr
2016-01-31,MA,224.71,laCen
2016-01-31,JU,172.38,chUMa
2016-01-31,SA,254.08,siSco
2016-01-31,UR,17.12,psPeg
2016-01-31,NE,338.45,alAqr
2016-01-31,PL,286.08,muLyr
2016-01-31,NN,174,chUMa
2016-01-31,SN,354,alPeg
2016-01-31,CE,331.04,gaEqu
2016-01-31,CH,348.74,alAqr
2016-01-31,JN,222.64,laCen
2016-01-31,PA,303.16,muLyr
2016-01-31,PH,266.99,alHer
2016-01-31,VS,15.76,psPeg
2016-02-01,SU,312.03,epAqr
2016-02-01,MO,225.7,xi-2Lib
2016-02-01,ME,287.36,muLyr
2016-02-01,VE,280.62,muLyr
2016-02-01,MA,225.2,laCen
2016-02-01,JU,172.3,chUMa
2016-02-01,SA,254.16,siSco
2016-02-01,UR,17.15,psPeg
2016-02-01,NE,338.48,alAqr
2016-02-01,PL,286.11,muLyr
2016-02-01,NN,173.94,chUMa
2016-02-01,SN,353.94,alPeg
2016-02-01,CE,331.43,gaEqu
2016-02-01,CH,348.79,alAqr
2016-02-01,JN,222.79,laCen
2016-02-01,PA,303.52,muLyr
2016-02-01,PH,267.02,alHer
