PredictFile,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m
BTC-USD-predict-ensamble-gakknn-MFF.csv,2020-11-22T09:32:12.948924Z,10,0.706,0.648,0.655,0.6,0.103,0.056,0.585,0.601,0.652,0.433,0.162,0.236
BTC-USD-predict-ensamble-gakknn-MFG.csv,2020-11-22T12:07:57.438137Z,10,0.679,0.505,0.491,0.433,0.113,0.063,0.634,0.568,0.486,0.133,0.208,0.38
BTC-USD-predict-ensamble-gakknn-MFH.csv,2020-11-22T15:13:49.406314Z,10,0.695,0.527,0.523,0.433,0.128,0.09,0.596,0.57,0.622,0.533,0.117,0.126
BTC-USD-predict-ensamble-gakknn-MFI.csv,2020-11-22T17:40:31.276725Z,10,0.679,0.517,0.525,0.567,0.149,0.044,0.558,0.582,0.59,0.6,0.14,0.017
BTC-USD-predict-ensamble-gakknn-MFJ.csv,2020-11-22T19:23:44.792248Z,10,0.755,0.517,0.475,0.467,0.189,0.073,0.537,0.319,0.278,0.233,0.143,0.083
BTC-USD-predict-ensamble-gakknn-MFK.csv,2020-11-22T21:09:15.500627Z,10,0.734,0.451,0.359,0.267,0.169,0.183,0.624,0.493,0.423,0.233,0.101,0.225
BTC-USD-predict-ensamble-gakknn-MFL.csv,2020-11-23T08:54:04.493298Z,9,0.69,0.495,0.475,0.467,0.176,0.035,0.593,0.43,0.278,0.233,0.159,0.267
BTC-USD-predict-ensamble-gakknn-MFM.csv,2020-11-23T10:22:55.414119Z,9,0.766,0.549,0.506,0.4,0.133,0.129,0.602,0.549,0.474,0.367,0.169,0.169
BTC-USD-predict-ensamble-gakknn-MFN.csv,2020-11-23T12:02:53.908856Z,9,0.755,0.582,0.54,0.467,0.092,0.104,0.647,0.583,0.508,0.5,0.112,0.13
BTC-USD-predict-ensamble-gakknn-MFO.csv,2020-11-23T13:59:11.323829Z,9,0.761,0.505,0.474,0.4,0.164,0.091,0.607,0.503,0.47,0.167,0.137,0.309
BTC-USD-predict-ensamble-gakknn-MFP.csv,2020-11-23T15:25:26.054780Z,9,0.761,0.527,0.458,0.367,0.131,0.151,0.618,0.548,0.588,0.467,0.105,0.14
BTC-USD-predict-ensamble-gakknn-MFQ.csv,2020-11-23T16:19:32.186951Z,9,0.733,0.461,0.424,0.3,0.172,0.139,0.538,0.462,0.359,0.267,0.113,0.2
BTC-USD-predict-ensamble-gakknn-MFR.csv,2020-11-23T18:08:22.169696Z,9,0.696,0.494,0.475,0.433,0.158,0.053,0.532,0.407,0.411,0.467,0.139,0.056
BTC-USD-predict-ensamble-gakknn-MFS.csv,2020-11-23T20:08:15.861798Z,9,0.75,0.528,0.475,0.433,0.149,0.1,0.554,0.528,0.475,0.467,0.132,0.092
BTC-USD-predict-ensamble-gakknn-MFT.csv,2020-11-24T11:11:55.750572Z,8,0.683,0.559,0.622,0.567,0.145,0.122,0.643,0.671,0.623,0.6,0.107,0.086
BTC-USD-predict-ensamble-gakknn-MFU.csv,2020-11-24T13:57:20.403500Z,8,0.679,0.538,0.458,0.367,0.099,0.167,0.624,0.648,0.589,0.533,0.135,0.117
BTC-USD-predict-ensamble-gakknn-MFV.csv,2020-11-24T15:44:35.948489Z,8,0.712,0.516,0.541,0.567,0.225,0.05,0.603,0.582,0.506,0.4,0.11,0.169
BTC-USD-predict-ensamble-gakknn-MFW.csv,2020-11-24T17:37:53.749484Z,8,0.755,0.538,0.54,0.467,0.151,0.073,0.592,0.538,0.44,0.3,0.125,0.22
BTC-USD-predict-ensamble-gakknn-MFX.csv,2020-11-24T19:27:51.953104Z,8,0.701,0.428,0.392,0.333,0.196,0.086,0.516,0.452,0.328,0.367,0.172,0.218
BTC-USD-predict-ensamble-gakknn-MFY.csv,2020-11-24T21:22:39.748344Z,8,0.738,0.515,0.555,0.433,0.173,0.141,0.565,0.45,0.358,0.2,0.091,0.224
BTC-USD-predict-ensamble-gakknn-MFZ.csv,2020-11-25T08:46:16.529617Z,7,0.712,0.483,0.458,0.4,0.16,0.073,0.579,0.527,0.556,0.5,0.201,0.077
BTC-USD-predict-ensamble-gakknn-MG.csv,2020-11-25T11:18:10.718693Z,7,0.685,0.582,0.606,0.567,0.14,0.057,0.609,0.518,0.443,0.467,0.117,0.131
BTC-USD-predict-ensamble-gakknn-MGA.csv,2020-11-25T13:07:17.092936Z,7,0.641,0.495,0.509,0.533,0.129,0.035,0.663,0.648,0.606,0.567,0.077,0.083
BTC-USD-predict-ensamble-gakknn-MH.csv,2020-11-25T15:10:52.141608Z,7,0.739,0.549,0.54,0.467,0.143,0.075,0.587,0.638,0.574,0.567,0.103,0.112
BTC-USD-predict-ensamble-gakknn-MHA.csv,2020-11-25T16:58:48.822913Z,7,0.641,0.504,0.54,0.467,0.164,0.096,0.598,0.636,0.637,0.5,0.132,0.137
BTC-USD-predict-ensamble-gakknn-MHB.csv,2020-11-25T18:52:46.378471Z,7,0.625,0.483,0.541,0.567,0.171,0.104,0.571,0.594,0.541,0.533,0.097,0.092
BTC-USD-predict-ensamble-gakknn-MI.csv,2020-11-25T21:11:03.354039Z,7,0.69,0.538,0.524,0.467,0.123,0.062,0.516,0.584,0.525,0.567,0.114,0.109
BTC-USD-predict-ensamble-gakknn-MIA.csv,2020-11-26T08:20:41.462369Z,6,0.635,0.428,0.442,0.433,0.168,0.026,0.538,0.515,0.506,0.4,0.066,0.108
BTC-USD-predict-ensamble-gakknn-MIB.csv,2020-11-26T09:51:40.345833Z,6,0.657,0.527,0.556,0.5,0.14,0.077,0.657,0.681,0.655,0.6,0.085,0.071
BTC-USD-predict-ensamble-gakknn-MIBA.csv,2020-11-26T21:29:15.165626Z,6,0.696,0.527,0.54,0.5,0.143,0.047,0.608,0.593,0.606,0.6,0.101,0.024
BTC-USD-predict-ensamble-gakknn-MIC.csv,2020-11-26T12:07:22.154354Z,6,0.668,0.614,0.638,0.567,0.052,0.083,0.559,0.483,0.474,0.4,0.048,0.076
BTC-USD-predict-ensamble-gakknn-MICA.csv,2020-11-26T13:52:57.136135Z,6,0.642,0.572,0.542,0.6,0.162,0.078,0.587,0.659,0.705,0.7,0.088,0.08
BTC-USD-predict-ensamble-gakknn-MICB.csv,2020-11-26T15:13:49.573650Z,6,0.69,0.529,0.476,0.533,0.151,0.107,0.483,0.528,0.542,0.633,0.119,0.094
BTC-USD-predict-ensamble-gakknn-MICC.csv,2020-11-26T16:55:54.971921Z,6,0.637,0.507,0.427,0.5,0.146,0.156,0.548,0.57,0.555,0.4,0.181,0.157
BTC-USD-predict-ensamble-gakknn-MICD.csv,2020-11-26T18:32:39.213815Z,6,0.635,0.506,0.509,0.533,0.159,0.025,0.581,0.527,0.507,0.433,0.06,0.081
BTC-USD-predict-ensamble-gakknn-MICE.csv,2020-11-26T19:57:17.824375Z,6,0.57,0.56,0.59,0.6,0.056,0.053,0.57,0.56,0.59,0.567,0.066,0.057
BTC-USD-predict-ensamble-gakknn-MID.csv,2020-11-27T08:25:41.098260Z,5,0.619,0.594,0.624,0.667,0.056,0.068,0.586,0.57,0.589,0.5,0.081,0.094
BTC-USD-predict-ensamble-gakknn-MIDA.csv,2020-11-27T10:01:55.056820Z,5,0.658,0.582,0.623,0.633,0.158,0.072,0.635,0.691,0.72,0.667,0.097,0.074
BTC-USD-predict-ensamble-gakknn-MIDB.csv,2020-11-27T11:28:03.138181Z,5,0.631,0.517,0.442,0.4,0.106,0.136,0.51,0.496,0.477,0.567,0.199,0.096
BTC-USD-predict-ensamble-gakknn-MIDC.csv,2020-11-27T12:41:50.113160Z,5,0.658,0.562,0.542,0.633,0.14,0.097,0.57,0.563,0.545,0.8,0.18,0.257
BTC-USD-predict-ensamble-gakknn-MIDD.csv,2020-11-27T14:05:14.505802Z,5,0.613,0.551,0.594,0.8,0.157,0.219,0.45,0.44,0.593,0.767,0.188,0.317
BTC-USD-predict-ensamble-gakknn-MIF.csv,2020-11-27T16:25:46.798416Z,5,0.645,0.516,0.607,0.633,0.182,0.16,0.592,0.648,0.705,0.733,0.07,0.103
BTC-USD-predict-ensamble-gakknn-MIFA.csv,2020-11-27T19:27:43.045512Z,5,0.554,0.364,0.312,0.367,0.183,0.104,0.533,0.517,0.475,0.467,0.042,0.073
BTC-USD-predict-ensamble-gakknn-MIFB.csv,2020-11-27T22:19:47.638553Z,5,0.581,0.439,0.409,0.333,0.125,0.092,0.646,0.547,0.57,0.367,0.105,0.208
BTC-USD-predict-ensamble-gakknn-MIG.csv,2020-11-28T09:22:20.443109Z,4,0.641,0.528,0.542,0.6,0.136,0.063,0.565,0.549,0.574,0.567,0.058,0.043
BTC-USD-predict-ensamble-gakknn-MIGA.csv,2020-11-28T12:27:33.579168Z,4,0.646,0.438,0.474,0.4,0.182,0.097,0.613,0.505,0.474,0.367,0.103,0.12
BTC-USD-predict-ensamble-gakknn-MIH.csv,2020-11-28T19:02:00.298245Z,4,0.625,0.539,0.626,0.8,0.185,0.23,0.549,0.583,0.591,0.633,0.111,0.045
BTC-USD-predict-ensamble-gakknn-MIHA.csv,2020-11-28T20:40:47.933009Z,4,0.608,0.494,0.54,0.5,0.114,0.09,0.598,0.714,0.704,0.667,0.114,0.041
BTC-USD-predict-ensamble-gakknn-MIHB.csv,2020-11-28T22:17:30.181538Z,4,0.647,0.616,0.624,0.667,0.07,0.045,0.581,0.658,0.721,0.7,0.1,0.11
BTC-USD-predict-ensamble-gakknn-MIHC.csv,2020-11-29T08:12:51.636477Z,3,0.641,0.506,0.459,0.433,0.1,0.085,0.619,0.681,0.688,0.667,0.116,0.025
BTC-USD-predict-ensamble-gakknn-MIHD.csv,2020-11-29T09:54:52.434721Z,3,0.613,0.483,0.524,0.5,0.121,0.076,0.613,0.615,0.656,0.667,0.114,0.072
BTC-USD-predict-ensamble-gakknn-MIHDA.csv,2020-11-29T11:22:11.133101Z,3,0.749,0.594,0.591,0.633,0.142,0.043,0.565,0.571,0.623,0.6,0.072,0.093
BTC-USD-predict-ensamble-gakknn-MIHDB.csv,2020-11-29T13:17:50.673271Z,3,0.657,0.548,0.589,0.5,0.126,0.113,0.602,0.747,0.754,0.733,0.167,0.024
BTC-USD-predict-ensamble-gakknn-MIHDC.csv,2020-11-29T15:27:12.860676Z,3,0.63,0.439,0.376,0.3,0.112,0.134,0.597,0.461,0.441,0.333,0.105,0.113
BTC-USD-predict-ensamble-gakknn-MIHDD.csv,2020-11-29T16:45:34.704998Z,3,0.657,0.548,0.556,0.467,0.087,0.09,0.559,0.614,0.588,0.433,0.185,0.161
BTC-USD-predict-ensamble-gakknn-MIHE.csv,2020-11-29T18:02:15.860249Z,3,0.69,0.506,0.46,0.5,0.152,0.09,0.581,0.593,0.556,0.467,0.125,0.11
BTC-USD-predict-ensamble-gakknn-MIHF.csv,2020-11-29T19:25:16.875432Z,3,0.657,0.473,0.492,0.533,0.181,0.053,0.548,0.472,0.459,0.433,0.136,0.035
BTC-USD-predict-ensamble-gakknn-NA.csv,2020-11-29T22:00:56.602843Z,3,0.581,0.505,0.491,0.467,0.078,0.035,0.505,0.463,0.328,0.367,0.203,0.237
BTC-USD-predict-ensamble-gakknn-NAA.csv,2020-11-30T08:32:23.680931Z,2,0.613,0.538,0.506,0.4,0.113,0.119,0.558,0.448,0.405,0.1,0.177,0.314
BTC-USD-predict-ensamble-gakknn-NAB.csv,2020-11-30T10:01:23.626914Z,2,0.646,0.559,0.522,0.367,0.078,0.168,0.559,0.384,0.259,0.067,0.123,0.289
BTC-USD-predict-ensamble-gakknn-NAC.csv,2020-11-30T11:27:06.185436Z,2,0.574,0.484,0.425,0.367,0.049,0.117,0.513,0.483,0.458,0.4,0.06,0.073
BTC-USD-predict-ensamble-gakknn-NAD.csv,2020-11-30T12:18:27.152595Z,2,0.667,0.549,0.458,0.367,0.129,0.183,0.489,0.438,0.424,0.267,0.194,0.159
BTC-USD-predict-ensamble-gakknn-NAE.csv,2020-11-30T13:55:51.141936Z,2,0.57,0.451,0.492,0.533,0.131,0.083,0.538,0.561,0.525,0.567,0.081,0.075
BTC-USD-predict-ensamble-gakknn-NAF.csv,2020-11-30T14:44:09.567653Z,2,0.63,0.504,0.44,0.267,0.117,0.206,0.531,0.438,0.44,0.3,0.157,0.14
BTC-USD-predict-ensamble-gakknn-NAG.csv,2020-11-30T17:43:35.293990Z,2,0.569,0.528,0.525,0.567,0.15,0.042,0.548,0.527,0.524,0.467,0.072,0.057
BTC-USD-predict-ensamble-gakknn-NAGA.csv,2020-11-30T19:52:21.080066Z,2,0.581,0.493,0.506,0.4,0.079,0.109,0.483,0.451,0.409,0.367,0.115,0.083
BTC-USD-predict-ensamble-gakknn-NAH.csv,2020-11-30T21:56:40.612032Z,2,0.639,0.505,0.525,0.533,0.126,0.035,0.497,0.529,0.494,0.633,0.162,0.152
BTC-USD-predict-ensamble-gakknn-NAHA.csv,2020-12-01T11:58:26.408903Z,1,0.631,0.594,0.558,0.6,0.067,0.075,0.586,0.637,0.655,0.633,0.104,0.039
BTC-USD-predict-ensamble-gakknn-NB.csv,2020-12-01T12:52:21.633352Z,1,0.598,0.506,0.459,0.467,0.105,0.082,0.434,0.373,0.36,0.3,0.124,0.064
BTC-USD-predict-ensamble-gakknn-NBA.csv,2020-12-01T14:17:28.619154Z,1,0.603,0.483,0.441,0.367,0.14,0.104,0.527,0.462,0.343,0.267,0.144,0.22
BTC-USD-predict-ensamble-gakknn-NBB.csv,2020-12-01T14:35:32.262613Z,1,0.587,0.494,0.458,0.4,0.09,0.085,0.445,0.341,0.328,0.367,0.147,0.044
BTC-USD-predict-ensamble-gakknn-NBC.csv,2020-12-01T16:17:38.962281Z,1,0.575,0.418,0.393,0.367,0.115,0.05,0.457,0.419,0.295,0.267,0.156,0.217
BTC-USD-predict-ensamble-gakknn-NBCA.csv,2020-12-01T16:27:25.357173Z,1,0.543,0.441,0.427,0.5,0.133,0.076,0.586,0.572,0.558,0.6,0.102,0.048
BTC-USD-predict-ensamble-gakknn-NC.csv,2020-12-01T19:09:32.190643Z,1,0.558,0.519,0.461,0.6,0.143,0.171,0.574,0.584,0.56,0.7,0.101,0.147
BTC-USD-predict-ensamble-gakknn-NCA.csv,2020-12-01T22:08:13.870220Z,1,0.538,0.548,0.573,0.5,0.153,0.084,0.44,0.461,0.441,0.333,0.105,0.113
BTC-USD-predict-ensamble-gakknn-NCB.csv,2020-12-01T21:02:03.162964Z,1,0.581,0.506,0.509,0.533,0.086,0.025,0.538,0.528,0.476,0.5,0.109,0.094
BTC-USD-predict-ensamble-gakknn-NCC.csv,2020-12-01T21:08:59.875774Z,1,0.592,0.495,0.476,0.5,0.134,0.041,0.538,0.518,0.476,0.533,0.096,0.091
BTC-USD-predict-ensamble.csv,2020-11-03T16:50:25.107411Z,29,0.516,0.516,0.525,0.533,0.086,0.017,0.537,0.471,0.523,0.433,0.11,0.127
BTC-USD-predict-glmLDAA-ensamble.csv,2020-10-30T08:02:46.944188Z,33,0.577,0.571,0.54,0.5,0.071,0.067,0.542,0.439,0.442,0.4,0.147,0.042
BTC-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:34:01.359336Z,34,0.609,0.472,0.409,0.333,0.085,0.134,0.542,0.362,0.309,0.167,0.133,0.169
BTC-USD-predict-glmLDC-ensamble.csv,2020-10-29T15:36:49.879193Z,34,0.626,0.495,0.442,0.433,0.163,0.091,0.581,0.515,0.473,0.333,0.06,0.158
BTC-USD-predict-glmLDD-ensamble.csv,2020-11-03T16:51:47.341110Z,29,0.626,0.539,0.491,0.467,0.116,0.086,0.602,0.515,0.49,0.367,0.101,0.131
BTC-USD-predict-glmLDG-ensamble.csv,2020-11-04T08:44:13.668326Z,28,0.615,0.594,0.507,0.433,0.113,0.167,0.536,0.504,0.54,0.467,0.199,0.096
BTC-USD-predict-kknnLDAB-ensamble.csv,2020-10-31T15:52:25.117279Z,32,0.697,0.472,0.391,0.267,0.19,0.187,0.511,0.406,0.36,0.3,0.124,0.101
BTC-USD-predict-kknnLDAC-ensamble.csv,2020-11-01T09:41:18.127643Z,31,0.571,0.56,0.556,0.5,0.055,0.057,0.548,0.582,0.624,0.667,0.146,0.083
BTC-USD-predict-kknnLDAD-ensamble.csv,2020-11-01T11:51:50.765665Z,31,0.559,0.57,0.622,0.567,0.105,0.105,0.581,0.593,0.589,0.533,0.104,0.056
BTC-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T13:15:25.888787Z,29,0.603,0.559,0.555,0.4,0.085,0.155,0.647,0.649,0.556,0.5,0.175,0.17
BTC-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T13:05:50.146534Z,31,0.701,0.671,0.656,0.667,0.039,0.028,0.657,0.605,0.691,0.833,0.152,0.206
BTC-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T15:06:19.604007Z,29,0.674,0.561,0.541,0.533,0.092,0.035,0.564,0.583,0.575,0.633,0.135,0.06
BTC-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:29:18.154496Z,29,0.533,0.582,0.573,0.533,0.146,0.043,0.565,0.538,0.507,0.433,0.105,0.091
BTC-USD-predict-kknnLDB-ensamble.csv,2020-11-04T13:42:25.567164Z,28,0.625,0.658,0.687,0.6,0.103,0.101,0.603,0.637,0.622,0.567,0.086,0.061
BTC-USD-predict-kknnLDC-ensamble.csv,2020-11-04T16:37:53.707021Z,28,0.636,0.649,0.623,0.633,0.058,0.046,0.581,0.517,0.492,0.533,0.107,0.059
BTC-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:09:23.428598Z,27,0.615,0.615,0.605,0.533,0.082,0.074,0.559,0.462,0.409,0.367,0.095,0.1
BTC-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T15:00:15.566097Z,26,0.587,0.528,0.508,0.5,0.095,0.035,0.575,0.505,0.508,0.467,0.101,0.041
BTC-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:00:32.718260Z,26,0.539,0.572,0.575,0.667,0.163,0.092,0.526,0.571,0.606,0.567,0.101,0.073
BTC-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T17:33:16.067988Z,26,0.56,0.517,0.459,0.467,0.103,0.101,0.625,0.605,0.591,0.633,0.091,0.049
BTC-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:11:25.591551Z,26,0.549,0.472,0.541,0.567,0.166,0.123,0.558,0.626,0.739,0.8,0.15,0.205
BTC-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:12:43.257604Z,26,0.587,0.527,0.557,0.533,0.073,0.057,0.598,0.618,0.56,0.7,0.115,0.172
BTC-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T11:54:25.623548Z,25,0.608,0.549,0.557,0.533,0.071,0.027,0.598,0.639,0.559,0.633,0.148,0.158
BTC-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:39:44.362977Z,26,0.577,0.583,0.541,0.533,0.137,0.073,0.598,0.734,0.702,0.5,0.217,0.209
BTC-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:04:46.092760Z,25,0.588,0.694,0.641,0.733,0.156,0.13,0.607,0.669,0.737,0.7,0.138,0.123
BTC-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:45:59.286549Z,25,0.593,0.561,0.541,0.567,0.111,0.042,0.517,0.604,0.606,0.6,0.121,0.007
BTC-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T07:55:47.091168Z,24,0.615,0.626,0.605,0.533,0.105,0.08,0.538,0.538,0.574,0.567,0.198,0.062
BTC-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T09:04:49.004119Z,24,0.637,0.627,0.59,0.6,0.089,0.064,0.527,0.583,0.524,0.5,0.13,0.104
BTC-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T10:49:39.019921Z,24,0.613,0.483,0.558,0.567,0.16,0.13,0.494,0.484,0.459,0.467,0.107,0.043
BTC-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T11:22:26.161690Z,24,0.637,0.615,0.606,0.6,0.097,0.017,0.527,0.551,0.476,0.5,0.117,0.132
BTC-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:00:35.537307Z,24,0.599,0.582,0.574,0.567,0.15,0.017,0.565,0.649,0.606,0.6,0.119,0.074
BTC-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:37:56.368752Z,24,0.598,0.549,0.556,0.5,0.136,0.058,0.563,0.569,0.687,0.6,0.211,0.222
BTC-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:29:35.567502Z,23,0.625,0.604,0.589,0.533,0.089,0.061,0.591,0.603,0.621,0.5,0.133,0.125
BTC-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:46:08.812715Z,23,0.57,0.571,0.623,0.633,0.068,0.091,0.581,0.703,0.688,0.667,0.206,0.034
BTC-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:22:39.647444Z,23,0.565,0.539,0.592,0.7,0.093,0.142,0.642,0.693,0.656,0.667,0.1,0.065
BTC-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:01:42.799581Z,23,0.532,0.472,0.508,0.467,0.086,0.074,0.534,0.651,0.576,0.7,0.197,0.179
BTC-USD-predict-kknnLDJK-ensamble.csv,2020-11-09T20:38:15.019451Z,23,0.591,0.526,0.555,0.433,0.106,0.132,0.527,0.594,0.557,0.533,0.168,0.068
BTC-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:26:03.239263Z,24,0.588,0.549,0.524,0.5,0.124,0.05,0.499,0.505,0.558,0.6,0.051,0.1
BTC-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:11:39.385119Z,24,0.586,0.569,0.703,0.6,0.165,0.255,0.576,0.594,0.574,0.567,0.059,0.035
BTC-USD-predict-kknnLDM-ensamble.csv,2020-11-08T17:54:53.067724Z,24,0.691,0.589,0.583,0.567,0.085,0.019,0.605,0.656,0.683,0.667,0.126,0.051
BTC-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:03:35.096754Z,23,0.62,0.604,0.606,0.6,0.119,0.007,0.532,0.451,0.442,0.433,0.098,0.017
BTC-USD-predict-kknnLDO-ensamble.csv,2020-11-09T12:41:15.296207Z,23,0.691,0.571,0.49,0.367,0.147,0.187,0.516,0.527,0.457,0.333,0.138,0.173
BTC-USD-predict-kknnLDP-ensamble.csv,2020-11-10T12:09:55.209460Z,22,0.559,0.517,0.526,0.6,0.099,0.076,0.593,0.561,0.558,0.567,0.058,0.011
BTC-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T16:54:59.188608Z,22,0.637,0.582,0.557,0.533,0.141,0.05,0.515,0.603,0.588,0.433,0.241,0.157
BTC-USD-predict-kknnLDQA-ensamble.csv,2020-11-10T19:00:20.147343Z,22,0.577,0.528,0.542,0.6,0.209,0.063,0.543,0.55,0.575,0.633,0.143,0.073
BTC-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:19:48.610530Z,21,0.566,0.484,0.492,0.5,0.14,0.017,0.499,0.505,0.491,0.467,0.083,0.035
BTC-USD-predict-xgblinearLJ-ensamble.csv,2020-10-25T12:24:43.389278Z,38,0.591,0.526,0.573,0.5,0.105,0.108,0.611,0.525,0.604,0.467,0.203,0.194
DASH-USD-predict-ensamble-gakknn-MA.csv,2020-11-13T22:48:09.959669Z,19,0.673,0.439,0.441,0.367,0.157,0.075,0.451,0.298,0.181,0.2,0.188,0.205
DASH-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T19:53:40.289874Z,18,0.562,0.5,0.467,0.433,0.124,0.067,0.436,0.467,0.433,0.533,0.194,0.115
DASH-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T20:35:22.733082Z,18,0.64,0.528,0.558,0.6,0.129,0.067,0.484,0.515,0.49,0.367,0.151,0.131
DASH-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T21:43:20.658428Z,18,0.64,0.483,0.491,0.467,0.155,0.029,0.559,0.407,0.361,0.367,0.164,0.081
DASH-USD-predict-ensamble-gakknn-MAD.csv,2020-11-14T22:27:14.831023Z,18,0.674,0.582,0.623,0.633,0.117,0.072,0.494,0.571,0.556,0.467,0.193,0.093
DASH-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T10:07:37.641370Z,17,0.519,0.558,0.491,0.667,0.189,0.21,0.806,0.741,0.611,0.222,0.389,0.449
DASH-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:32:50.453862Z,17,0.624,0.506,0.509,0.533,0.163,0.025,0.542,0.492,0.538,0.367,0.124,0.189
DASH-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T13:54:41.403535Z,17,0.641,0.571,0.59,0.6,0.141,0.034,0.461,0.41,0.365,0.633,0.211,0.279
DASH-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T14:43:30.855624Z,17,0.647,0.473,0.426,0.433,0.132,0.081,0.401,0.439,0.459,0.467,0.072,0.035
DASH-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:23:11.548116Z,17,0.561,0.489,0.45,0.467,0.101,0.069,0.489,0.567,0.583,0.433,0.176,0.153
DASH-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T18:58:24.208572Z,17,0.613,0.483,0.524,0.5,0.127,0.076,0.369,0.452,0.395,0.467,0.172,0.123
DASH-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T19:42:36.558515Z,17,0.618,0.483,0.475,0.433,0.09,0.044,0.425,0.496,0.477,0.6,0.094,0.127
DASH-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T20:37:34.469705Z,17,0.656,0.482,0.557,0.533,0.188,0.131,0.456,0.451,0.426,0.433,0.125,0.043
DASH-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T21:48:50.047256Z,17,0.625,0.452,0.461,0.567,0.19,0.107,0.444,0.375,0.396,0.533,0.174,0.142
DASH-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T08:40:36.003885Z,16,0.581,0.473,0.544,0.7,0.177,0.198,0.52,0.593,0.64,0.667,0.173,0.085
DASH-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T09:50:26.511541Z,16,0.602,0.451,0.443,0.467,0.155,0.027,0.488,0.419,0.411,0.5,0.167,0.09
DASH-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:03:14.788519Z,16,0.602,0.429,0.443,0.467,0.179,0.034,0.466,0.416,0.408,0.3,0.143,0.109
DASH-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:26:45.648154Z,16,0.553,0.552,0.544,0.571,0.109,0.03,0.38,0.379,0.401,0.286,0.114,0.122
DASH-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:03:14.350087Z,16,0.635,0.504,0.506,0.4,0.082,0.107,0.477,0.471,0.407,0.233,0.171,0.206
DASH-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:19:31.840992Z,16,0.63,0.449,0.44,0.3,0.111,0.141,0.439,0.505,0.508,0.467,0.177,0.041
DASH-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:14:15.977277Z,16,0.701,0.484,0.442,0.4,0.145,0.083,0.456,0.386,0.312,0.367,0.182,0.139
DASH-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:25:15.210203Z,16,0.663,0.506,0.492,0.5,0.147,0.025,0.472,0.342,0.296,0.333,0.185,0.088
DASH-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:25:44.889879Z,16,0.68,0.595,0.559,0.633,0.117,0.097,0.478,0.495,0.526,0.6,0.103,0.091
