PredictFile,Created,ProdDays,Acc6m,Acc3m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev1m,PrevSD6m,PrevSD3m
BTC-USD-predict-ensamble-gakknn-MIC.csv,2020-11-26T12:07:22.154354Z,2,0.668,0.616,0.571,0.052,0.081,0.559,0.48,0.393,0.048,0.08
BTC-USD-predict-ensamble-gakknn-MICA.csv,2020-11-26T13:52:57.136135Z,2,0.642,0.575,0.607,0.162,0.08,0.587,0.664,0.714,0.088,0.084
BTC-USD-predict-ensamble-gakknn-MICB.csv,2020-11-26T15:13:49.573650Z,2,0.69,0.541,0.571,0.151,0.11,0.483,0.543,0.679,0.119,0.12
BTC-USD-predict-ensamble-gakknn-MICC.csv,2020-11-26T16:55:54.971921Z,2,0.637,0.507,0.5,0.146,0.156,0.548,0.568,0.393,0.181,0.161
BTC-USD-predict-ensamble-gakknn-MICD.csv,2020-11-26T18:32:39.213815Z,2,0.635,0.518,0.571,0.159,0.047,0.581,0.537,0.464,0.06,0.064
BTC-USD-predict-ensamble-gakknn-MICE.csv,2020-11-26T19:57:17.824375Z,2,0.57,0.575,0.643,0.056,0.072,0.57,0.573,0.607,0.066,0.064
BTC-USD-predict-ensamble-gakknn-MID.csv,2020-11-27T08:25:41.098260Z,1,0.619,0.586,0.643,0.056,0.055,0.586,0.558,0.464,0.081,0.109
BTC-USD-predict-ensamble-gakknn-MIDA.csv,2020-11-27T10:01:55.056820Z,1,0.658,0.573,0.607,0.158,0.064,0.635,0.683,0.643,0.097,0.079
BTC-USD-predict-ensamble-gakknn-MIDB.csv,2020-11-27T11:28:03.138181Z,1,0.631,0.526,0.429,0.106,0.125,0.51,0.509,0.607,0.199,0.112
BTC-USD-predict-ensamble-gakknn-MIDC.csv,2020-11-27T12:41:50.113160Z,1,0.658,0.553,0.607,0.14,0.088,0.57,0.559,0.786,0.18,0.25
BTC-USD-predict-ensamble-gakknn-MIDD.csv,2020-11-27T14:05:14.505802Z,1,0.613,0.546,0.786,0.157,0.211,0.45,0.434,0.75,0.188,0.309
BTC-USD-predict-ensamble-gakknn-MIF.csv,2020-11-27T16:25:46.798416Z,1,0.645,0.519,0.643,0.182,0.164,0.592,0.654,0.75,0.07,0.11
BTC-USD-predict-ensamble-gakknn-MIFA.csv,2020-11-27T19:27:43.045512Z,1,0.554,0.373,0.393,0.183,0.106,0.533,0.528,0.5,0.042,0.063
BTC-USD-predict-ensamble-gakknn-MIFB.csv,2020-11-27T22:19:47.638553Z,1,0.581,0.435,0.321,0.125,0.099,0.646,0.544,0.357,0.105,0.212
BTC-USD-predict-ensamble-gakknn-MIG.csv,2020-11-28T09:22:20.443109Z,0,0.641,0.53,0.607,0.136,0.067,0.565,0.551,0.571,0.058,0.044
BTC-USD-predict-ensamble-gakknn-MIGA.csv,2020-11-28T12:27:33.579168Z,0,0.646,0.436,0.393,0.182,0.098,0.613,0.501,0.357,0.103,0.125
BTC-USD-predict-ensamble.csv,2020-11-03T16:50:25.107411Z,25,0.516,0.505,0.5,0.086,0.009,0.537,0.457,0.393,0.11,0.135
BTC-USD-predict-glmLDAA-ensamble.csv,2020-10-30T08:02:46.944188Z,29,0.577,0.583,0.536,0.071,0.049,0.542,0.449,0.429,0.147,0.031
BTC-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:34:01.359336Z,30,0.609,0.48,0.357,0.085,0.121,0.542,0.366,0.179,0.133,0.162
BTC-USD-predict-glmLDC-ensamble.csv,2020-10-29T15:36:49.879193Z,30,0.626,0.493,0.429,0.163,0.093,0.581,0.511,0.321,0.06,0.165
BTC-USD-predict-glmLDD-ensamble.csv,2020-11-03T16:51:47.341110Z,25,0.626,0.538,0.464,0.116,0.087,0.602,0.512,0.357,0.101,0.136
BTC-USD-predict-glmLDG-ensamble.csv,2020-11-04T08:44:13.668326Z,24,0.615,0.604,0.464,0.113,0.153,0.536,0.515,0.5,0.199,0.091
BTC-USD-predict-kknnLDAB-ensamble.csv,2020-10-31T15:52:25.117279Z,28,0.697,0.478,0.286,0.19,0.177,0.511,0.414,0.321,0.124,0.089
BTC-USD-predict-kknnLDAC-ensamble.csv,2020-11-01T09:41:18.127643Z,27,0.571,0.572,0.536,0.055,0.039,0.548,0.598,0.714,0.146,0.108
BTC-USD-predict-kknnLDAD-ensamble.csv,2020-11-01T11:51:50.765665Z,27,0.559,0.572,0.571,0.105,0.105,0.581,0.594,0.536,0.104,0.055
BTC-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T13:15:25.888787Z,25,0.603,0.544,0.357,0.085,0.177,0.647,0.637,0.464,0.175,0.186
BTC-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T13:05:50.146534Z,27,0.701,0.675,0.679,0.039,0.028,0.657,0.613,0.857,0.152,0.219
BTC-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T15:06:19.604007Z,25,0.674,0.549,0.5,0.092,0.05,0.564,0.574,0.607,0.135,0.051
BTC-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:29:18.154496Z,25,0.533,0.571,0.5,0.146,0.062,0.565,0.525,0.393,0.105,0.114
BTC-USD-predict-kknnLDB-ensamble.csv,2020-11-04T13:42:25.567164Z,24,0.625,0.66,0.607,0.103,0.099,0.603,0.639,0.571,0.086,0.058
BTC-USD-predict-kknnLDC-ensamble.csv,2020-11-04T16:37:53.707021Z,24,0.636,0.652,0.643,0.058,0.044,0.581,0.518,0.536,0.107,0.06
BTC-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:09:23.428598Z,23,0.615,0.627,0.571,0.082,0.053,0.559,0.47,0.393,0.095,0.088
BTC-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T15:00:15.566097Z,22,0.587,0.54,0.536,0.095,0.025,0.575,0.516,0.5,0.101,0.028
BTC-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:00:32.718260Z,22,0.539,0.576,0.679,0.163,0.098,0.526,0.572,0.571,0.101,0.073
BTC-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T17:33:16.067988Z,22,0.56,0.516,0.464,0.103,0.101,0.625,0.608,0.643,0.091,0.052
BTC-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:11:25.591551Z,22,0.549,0.486,0.607,0.166,0.139,0.558,0.645,0.857,0.15,0.23
BTC-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:12:43.257604Z,22,0.587,0.54,0.571,0.073,0.063,0.598,0.634,0.75,0.115,0.186
BTC-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T11:54:25.623548Z,21,0.608,0.538,0.5,0.071,0.041,0.598,0.63,0.607,0.148,0.159
BTC-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:39:44.362977Z,22,0.577,0.595,0.571,0.137,0.063,0.598,0.746,0.536,0.217,0.19
BTC-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:04:46.092760Z,21,0.588,0.699,0.75,0.156,0.133,0.607,0.674,0.714,0.138,0.125
BTC-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:45:59.286549Z,21,0.593,0.551,0.536,0.111,0.044,0.517,0.595,0.571,0.121,0.021
BTC-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T07:55:47.091168Z,20,0.615,0.639,0.571,0.105,0.058,0.538,0.551,0.607,0.198,0.075
BTC-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T09:04:49.004119Z,20,0.637,0.629,0.607,0.089,0.063,0.527,0.583,0.5,0.13,0.104
BTC-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T10:49:39.019921Z,20,0.613,0.496,0.607,0.16,0.144,0.494,0.495,0.5,0.107,0.041
BTC-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T11:22:26.161690Z,20,0.637,0.618,0.607,0.097,0.014,0.527,0.551,0.5,0.117,0.132
BTC-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:00:35.537307Z,20,0.599,0.584,0.571,0.15,0.015,0.565,0.651,0.607,0.119,0.071
BTC-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:37:56.368752Z,20,0.598,0.561,0.536,0.136,0.045,0.563,0.583,0.643,0.211,0.226
BTC-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:29:35.567502Z,19,0.625,0.605,0.536,0.089,0.06,0.591,0.603,0.5,0.133,0.125
BTC-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:46:08.812715Z,19,0.57,0.562,0.607,0.068,0.083,0.581,0.695,0.643,0.206,0.047
BTC-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:22:39.647444Z,19,0.565,0.532,0.679,0.093,0.129,0.642,0.685,0.643,0.1,0.071
BTC-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:01:42.799581Z,19,0.532,0.471,0.464,0.086,0.074,0.534,0.655,0.714,0.197,0.182
BTC-USD-predict-kknnLDJK-ensamble.csv,2020-11-09T20:38:15.019451Z,19,0.591,0.524,0.429,0.106,0.134,0.527,0.594,0.536,0.168,0.067
BTC-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:26:03.239263Z,20,0.588,0.561,0.536,0.124,0.034,0.499,0.52,0.643,0.051,0.121
BTC-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:11:39.385119Z,20,0.586,0.583,0.643,0.165,0.258,0.576,0.607,0.607,0.059,0.026
BTC-USD-predict-kknnLDM-ensamble.csv,2020-11-08T17:54:53.067724Z,20,0.691,0.602,0.607,0.085,0.004,0.605,0.671,0.714,0.126,0.062
BTC-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:03:35.096754Z,19,0.62,0.607,0.607,0.119,0.006,0.532,0.449,0.429,0.098,0.019
BTC-USD-predict-kknnLDO-ensamble.csv,2020-11-09T12:41:15.296207Z,19,0.691,0.58,0.393,0.147,0.173,0.516,0.535,0.357,0.138,0.16
BTC-USD-predict-kknnLDP-ensamble.csv,2020-11-10T12:09:55.209460Z,18,0.559,0.508,0.571,0.099,0.06,0.593,0.55,0.536,0.058,0.016
BTC-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T16:54:59.188608Z,18,0.637,0.595,0.571,0.141,0.033,0.515,0.613,0.464,0.241,0.14
BTC-USD-predict-kknnLDQA-ensamble.csv,2020-11-10T19:00:20.147343Z,18,0.577,0.53,0.607,0.209,0.067,0.543,0.553,0.643,0.143,0.078
BTC-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:19:48.610530Z,17,0.566,0.484,0.5,0.14,0.017,0.499,0.505,0.464,0.083,0.036
BTC-USD-predict-xgblinearLJ-ensamble.csv,2020-10-25T12:24:43.389278Z,34,0.591,0.538,0.536,0.105,0.106,0.611,0.536,0.5,0.203,0.19
DASH-USD-predict-ensamble-gakknn-MA.csv,2020-11-13T22:48:09.959669Z,15,0.673,0.447,0.393,0.157,0.063,0.451,0.303,0.214,0.188,0.201
DASH-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T19:53:40.289874Z,14,0.562,0.498,0.429,0.124,0.069,0.436,0.467,0.536,0.194,0.116
DASH-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T20:35:22.733082Z,14,0.64,0.518,0.571,0.129,0.052,0.484,0.5,0.321,0.151,0.157
DASH-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T21:43:20.658428Z,14,0.64,0.494,0.5,0.155,0.025,0.559,0.416,0.393,0.164,0.075
DASH-USD-predict-ensamble-gakknn-MAD.csv,2020-11-14T22:27:14.831023Z,14,0.674,0.573,0.607,0.117,0.064,0.494,0.558,0.429,0.193,0.114
DASH-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T10:07:37.641370Z,13,0.512,0.494,0.667,0.147,0.176,0.87,0.741,0.222,0.318,0.449
DASH-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:32:50.453862Z,13,0.624,0.495,0.5,0.163,0.009,0.542,0.477,0.321,0.124,0.205
DASH-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T13:54:41.403535Z,13,0.641,0.574,0.607,0.141,0.037,0.461,0.413,0.643,0.211,0.283
DASH-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T14:43:30.855624Z,13,0.647,0.483,0.464,0.132,0.075,0.401,0.451,0.5,0.072,0.05
DASH-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:23:11.548116Z,13,0.561,0.5,0.5,0.101,0.067,0.489,0.577,0.464,0.176,0.14
DASH-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T18:58:24.208572Z,13,0.613,0.483,0.5,0.127,0.076,0.369,0.451,0.464,0.172,0.123
DASH-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T19:42:36.558515Z,13,0.618,0.47,0.393,0.09,0.067,0.425,0.487,0.571,0.094,0.116
DASH-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T20:37:34.469705Z,13,0.656,0.471,0.5,0.188,0.126,0.456,0.437,0.393,0.125,0.056
DASH-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T21:48:50.047256Z,13,0.625,0.441,0.536,0.19,0.091,0.444,0.364,0.5,0.174,0.124
DASH-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T08:40:36.003885Z,12,0.581,0.49,0.75,0.177,0.227,0.52,0.609,0.714,0.173,0.107
DASH-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T09:50:26.511541Z,12,0.602,0.45,0.464,0.155,0.027,0.488,0.419,0.5,0.167,0.09
DASH-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:03:14.788519Z,12,0.602,0.44,0.5,0.179,0.053,0.466,0.424,0.321,0.143,0.098
DASH-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:26:45.648154Z,12,0.553,0.554,0.577,0.109,0.032,0.38,0.373,0.269,0.114,0.129
DASH-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:03:14.350087Z,12,0.635,0.514,0.429,0.082,0.093,0.477,0.477,0.25,0.171,0.197
DASH-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:19:31.840992Z,12,0.63,0.456,0.321,0.111,0.13,0.439,0.516,0.5,0.177,0.028
DASH-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:14:15.977277Z,12,0.701,0.493,0.429,0.145,0.07,0.456,0.395,0.393,0.182,0.138
DASH-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:25:15.210203Z,12,0.663,0.518,0.536,0.147,0.029,0.472,0.35,0.357,0.185,0.088
DASH-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:25:44.889879Z,12,0.68,0.598,0.643,0.117,0.099,0.478,0.497,0.607,0.103,0.096
DASH-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T20:43:40.161026Z,12,0.711,0.526,0.464,0.147,0.078,0.565,0.556,0.357,0.149,0.173
DASH-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T07:27:21.425605Z,11,0.64,0.52,0.643,0.162,0.109,0.408,0.283,0.321,0.192,0.139
DASH-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T08:44:24.965552Z,11,0.695,0.404,0.393,0.235,0.044,0.538,0.55,0.5,0.081,0.101
DASH-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T10:12:54.782194Z,11,0.614,0.52,0.607,0.127,0.095,0.543,0.525,0.357,0.233,0.214
DASH-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T12:45:22.116233Z,11,0.624,0.551,0.571,0.088,0.019,0.446,0.474,0.536,0.127,0.078
DASH-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T13:43:08.737698Z,11,0.701,0.568,0.393,0.051,0.161,0.466,0.446,0.357,0.115,0.145
DASH-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T14:44:09.551440Z,11,0.571,0.444,0.333,0.102,0.111,0.533,0.559,0.4,0.255,0.196
DASH-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T15:51:57.600163Z,11,0.734,0.507,0.286,0.173,0.191,0.636,0.236,0,0.29,0.238
DASH-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T16:47:17.825170Z,11,0.647,0.528,0.536,0.116,0.011,0.467,0.518,0.571,0.113,0.047
DASH-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T17:40:47.695019Z,11,0.562,0.48,0.318,0.076,0.14,0.385,0.421,0.455,0.076,0.03
DASH-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T18:43:49.684866Z,11,0.684,0.606,0.571,0.074,0.037,0.516,0.505,0.464,0.067,0.054
DASH-USD-predict-ensamble-gakknn-MEF.csv,2020-11-18T20:49:07.247720Z,10,0.647,0.514,0.393,0.166,0.108,0.477,0.462,0.5,0.076,0.034
DASH-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T09:08:14.022419Z,9,0.646,0.506,0.5,0.127,0.025,0.39,0.36,0.393,0.077,0.052
DASH-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T10:34:43.040008Z,9,0.685,0.582,0.5,0.059,0.083,0.472,0.485,0.536,0.064,0.06
DASH-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T13:34:26.659653Z,9,0.657,0.481,0.429,0.132,0.086,0.423,0.273,0.321,0.201,0.157
DASH-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T15:29:28.930931Z,9,0.63,0.508,0.571,0.13,0.079,0.396,0.29,0.179,0.106,0.13
DASH-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T17:54:17.229987Z,9,0.684,0.503,0.393,0.114,0.104,0.397,0.405,0.357,0.121,0.144
DASH-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T19:57:36.887564Z,9,0.662,0.594,0.536,0.088,0.051,0.461,0.473,0.5,0.055,0.025
DASH-USD-predict-ensamble-gakknn-MEM.csv,2020-11-19T20:53:40.074422Z,9,0.641,0.562,0.571,0.092,0.012,0.418,0.423,0.679,0.119,0.224
DASH-USD-predict-ensamble-gakknn-MEN.csv,2020-11-20T08:34:57.192955Z,8,0.614,0.52,0.607,0.126,0.08,0.467,0.546,0.429,0.166,0.171
DASH-USD-predict-ensamble-gakknn-MEO.csv,2020-11-20T10:34:38.503390Z,8,0.684,0.524,0.393,0.099,0.116,0.364,0.25,0.286,0.168,0.171
DASH-USD-predict-ensamble-gakknn-MEP.csv,2020-11-20T13:44:23.943951Z,8,0.711,0.526,0.464,0.129,0.059,0.347,0.18,0.143,0.167,0.107
DASH-USD-predict-ensamble-gakknn-MF.csv,2020-11-20T16:04:20.188333Z,8,0.658,0.505,0.464,0.131,0.082,0.493,0.357,0.286,0.174,0.067
DASH-USD-predict-ensamble-gakknn-MFA.csv,2020-11-20T17:32:37.069157Z,8,0.614,0.477,0.565,0.16,0.101,0.622,0.615,0.391,0.226,0.207
DASH-USD-predict-ensamble-gakknn-MFB.csv,2020-11-20T19:16:30.965382Z,8,0.64,0.54,0.607,0.14,0.151,0.462,0.259,0.214,0.246,0.189
DASH-USD-predict-ensamble-gakknn-MFC.csv,2020-11-20T21:56:40.495208Z,8,0.668,0.472,0.464,0.17,0.057,0.509,0.386,0.143,0.16,0.223
DASH-USD-predict-ensamble-gakknn-MFD.csv,2020-11-21T13:24:53.191958Z,7,0.662,0.505,0.464,0.136,0.036,0.493,0.453,0.571,0.165,0.11
DASH-USD-predict-ensamble-gakknn-MFE.csv,2020-11-21T19:39:26.001430Z,7,0.657,0.414,0.393,0.202,0.093,0.609,0.513,0.357,0.126,0.141
DASH-USD-predict-ensamble-gakknn-MFF.csv,2020-11-22T09:42:29.617798Z,6,0.673,0.483,0.5,0.186,0.076,0.494,0.405,0.393,0.155,0.089
DASH-USD-predict-ensamble-gakknn-MFG.csv,2020-11-22T12:18:59.098827Z,6,0.674,0.551,0.571,0.111,0.044,0.504,0.426,0.393,0.101,0.051
DASH-USD-predict-ensamble-gakknn-MFH.csv,2020-11-22T15:27:42.247424Z,6,0.652,0.439,0.429,0.188,0.122,0.483,0.403,0.321,0.16,0.114
DASH-USD-predict-ensamble-gakknn-MFI.csv,2020-11-22T17:51:37.262571Z,6,0.668,0.425,0.357,0.166,0.072,0.499,0.435,0.321,0.095,0.101
DASH-USD-predict-ensamble-gakknn-MFJ.csv,2020-11-22T19:35:52.473464Z,6,0.663,0.448,0.357,0.146,0.108,0.515,0.526,0.464,0.107,0.059
DASH-USD-predict-ensamble-gakknn-MFK.csv,2020-11-22T21:19:17.439470Z,6,0.712,0.499,0.25,0.105,0.229,0.52,0.42,0.214,0.157,0.216
DASH-USD-predict-ensamble-gakknn-MFL.csv,2020-11-23T09:03:47.375005Z,5,0.684,0.482,0.429,0.141,0.047,0.44,0.269,0.179,0.2,0.172
DASH-USD-predict-ensamble-gakknn-MFM.csv,2020-11-23T10:33:02.286295Z,5,0.712,0.537,0.429,0.106,0.103,0.531,0.387,0.179,0.177,0.182
DASH-USD-predict-ensamble-gakknn-MFN.csv,2020-11-23T12:12:34.967600Z,5,0.707,0.504,0.429,0.142,0.07,0.482,0.265,0.107,0.171,0.137
DASH-USD-predict-ensamble-gakknn-MFO.csv,2020-11-23T14:12:11.773976Z,5,0.749,0.516,0.5,0.183,0.059,0.548,0.452,0.107,0.162,0.308
DASH-USD-predict-ensamble-gakknn-MFP.csv,2020-11-23T15:28:13.264570Z,5,0.667,0.461,0.5,0.191,0.082,0.554,0.516,0.464,0.115,0.073
DASH-USD-predict-ensamble-gakknn-MFQ.csv,2020-11-23T16:29:19.883553Z,5,0.706,0.495,0.5,0.202,0.009,0.547,0.409,0.179,0.123,0.207
DASH-USD-predict-ensamble-gakknn-MFR.csv,2020-11-23T18:18:27.784237Z,5,0.685,0.46,0.429,0.179,0.036,0.482,0.31,0.179,0.183,0.157
DASH-USD-predict-ensamble-gakknn-MFS.csv,2020-11-23T20:19:21.099869Z,5,0.722,0.561,0.571,0.144,0.057,0.577,0.547,0.393,0.109,0.172
DASH-USD-predict-ensamble-gakknn-MFT.csv,2020-11-24T11:19:57.885085Z,4,0.667,0.539,0.571,0.168,0.126,0.498,0.343,0.179,0.166,0.154
DASH-USD-predict-ensamble-gakknn-MFU.csv,2020-11-24T14:06:06.771364Z,4,0.662,0.491,0.393,0.122,0.112,0.439,0.276,0.071,0.202,0.215
DASH-USD-predict-ensamble-gakknn-MFV.csv,2020-11-24T15:55:25.844953Z,4,0.744,0.51,0.286,0.097,0.196,0.467,0.412,0.25,0.107,0.158
DASH-USD-predict-ensamble-gakknn-MFW.csv,2020-11-24T17:49:45.964362Z,4,0.712,0.608,0.643,0.101,0.052,0.434,0.305,0.321,0.153,0.104
DASH-USD-predict-ensamble-gakknn-MFX.csv,2020-11-24T19:37:24.617242Z,4,0.69,0.527,0.464,0.11,0.068,0.521,0.402,0.286,0.13,0.146
DASH-USD-predict-ensamble-gakknn-MFY.csv,2020-11-24T21:37:19.924986Z,4,0.69,0.447,0.393,0.176,0.063,0.543,0.551,0.5,0.212,0.163
DASH-USD-predict-ensamble-gakknn-MFZ.csv,2020-11-25T08:59:43.155181Z,3,0.717,0.537,0.464,0.115,0.074,0.582,0.481,0.357,0.12,0.14
DASH-USD-predict-ensamble-gakknn-MG.csv,2020-11-25T11:27:44.143618Z,3,0.549,0.474,0.536,0.123,0.055,0.512,0.483,0.429,0.068,0.102
DASH-USD-predict-ensamble-gakknn-MGA.csv,2020-11-25T13:16:10.261345Z,3,0.645,0.46,0.464,0.178,0.091,0.534,0.491,0.357,0.102,0.123
DASH-USD-predict-ensamble-gakknn-MH.csv,2020-11-25T15:20:19.727030Z,3,0.636,0.473,0.536,0.167,0.068,0.435,0.416,0.429,0.054,0.025
DASH-USD-predict-ensamble-gakknn-MHA.csv,2020-11-25T17:07:58.884967Z,3,0.597,0.466,0.643,0.199,0.155,0.429,0.5,0.679,0.094,0.178
DASH-USD-predict-ensamble-gakknn-MHB.csv,2020-11-25T19:02:49.941805Z,3,0.608,0.476,0.607,0.18,0.116,0.46,0.415,0.429,0.125,0.141
DASH-USD-predict-ensamble-gakknn-MI.csv,2020-11-25T21:20:34.123857Z,3,0.636,0.583,0.536,0.079,0.041,0.446,0.457,0.357,0.08,0.114
DASH-USD-predict-ensamble-gakknn-MIA.csv,2020-11-26T08:28:49.669813Z,2,0.597,0.358,0.286,0.176,0.063,0.451,0.392,0.321,0.072,0.095
DASH-USD-predict-ensamble-gakknn-MIB.csv,2020-11-26T10:01:02.459182Z,2,0.608,0.594,0.571,0.079,0.044,0.624,0.584,0.607,0.109,0.107
DASH-USD-predict-ensamble-gakknn-MIBA.csv,2020-11-26T21:38:52.608118Z,2,0.641,0.515,0.429,0.115,0.106,0.505,0.507,0.536,0.058,0.048
DASH-USD-predict-ensamble-gakknn-MIC.csv,2020-11-26T12:16:55.817694Z,2,0.581,0.488,0.643,0.145,0.145,0.575,0.556,0.393,0.09,0.159
DASH-USD-predict-ensamble-gakknn-MICA.csv,2020-11-26T14:01:59.474639Z,2,0.63,0.572,0.536,0.076,0.039,0.516,0.536,0.429,0.079,0.094
DASH-USD-predict-ensamble-gakknn-MICB.csv,2020-11-26T15:21:01.358239Z,2,0.613,0.441,0.5,0.185,0.102,0.488,0.447,0.393,0.086,0.088
DASH-USD-predict-ensamble-gakknn-MICC.csv,2020-11-26T17:04:12.850403Z,2,0.624,0.495,0.5,0.134,0.009,0.521,0.3,0.179,0.133,0.108
DASH-USD-predict-ensamble-gakknn-MICD.csv,2020-11-26T18:41:55.052710Z,2,0.544,0.544,0.643,0.135,0.164,0.429,0.508,0.607,0.043,0.086
DASH-USD-predict-ensamble-gakknn-MICE.csv,2020-11-26T20:05:37.915639Z,2,0.598,0.492,0.429,0.11,0.06,0.484,0.462,0.464,0.063,0.073
DASH-USD-predict-ensamble-gakknn-MID.csv,2020-11-27T08:35:00.742502Z,1,0.674,0.484,0.5,0.159,0.028,0.483,0.493,0.464,0.082,0.048
DASH-USD-predict-ensamble-gakknn-MIDA.csv,2020-11-27T10:11:15.191721Z,1,0.646,0.494,0.5,0.146,0.09,0.478,0.551,0.536,0.145,0.076
DASH-USD-predict-ensamble-gakknn-MIDB.csv,2020-11-27T11:34:27.543492Z,1,0.576,0.477,0.643,0.158,0.149,0.538,0.531,0.607,0.095,0.125
DASH-USD-predict-ensamble-gakknn-MIDC.csv,2020-11-27T12:50:58.309443Z,1,0.662,0.483,0.464,0.141,0.018,0.472,0.381,0.357,0.111,0.022
DASH-USD-predict-ensamble-gakknn-MIDD.csv,2020-11-27T14:13:36.288481Z,1,0.668,0.45,0.464,0.183,0.016,0.521,0.435,0.286,0.172,0.158
DASH-USD-predict-ensamble-gakknn-MIF.csv,2020-11-27T16:42:20.986925Z,1,0.641,0.513,0.429,0.113,0.116,0.463,0.462,0.464,0.071,0.106
DASH-USD-predict-ensamble-gakknn-MIFA.csv,2020-11-27T19:44:59.950519Z,1,0.559,0.462,0.5,0.109,0.034,0.511,0.448,0.393,0.044,0.048
DASH-USD-predict-ensamble-gakknn-MIFB.csv,2020-11-27T22:36:34.393721Z,1,0.663,0.447,0.357,0.144,0.081,0.516,0.529,0.536,0.12,0.107
DASH-USD-predict-ensamble-gakknn-MIG.csv,2020-11-28T09:41:06.736253Z,0,0.63,0.594,0.536,0.035,0.055,0.494,0.399,0.214,0.071,0.161
DASH-USD-predict-ensamble-gakknn-MIGA.csv,2020-11-28T12:44:15.996087Z,0,0.749,0.546,0.429,0.145,0.171,0.472,0.449,0.464,0.085,0.076
DASH-USD-predict-ensamble.csv,2020-11-03T16:58:24.723434Z,25,0.577,0.554,0.286,0.15,0.233,0.342,0.32,0.107,0.125,0.186
