PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
VEPL_a103,1,100,-0.008,0.039,-0.004,-0.005,0.022,-0.2,0.082,0.282,-2.017,8.321,0.004
MOSA_a30,1,266,-0.002,0.03,0.001,0,0.017,-0.188,0.085,0.273,-1.401,7.11,0.002
MONE_a135,1,262,0.002,0.032,0.002,0.002,0.017,-0.183,0.112,0.294,-0.612,5.59,0.002
URPL_a90,1,510,0,0.026,0.002,0.001,0.018,-0.188,0.091,0.278,-1.113,6.404,0.001
MOMA_a45,1,259,0.001,0.032,0.002,0.002,0.021,-0.128,0.12,0.248,-0.307,2.923,0.002
MOME_a0,1,134,0.002,0.029,0.001,0.001,0.021,-0.094,0.107,0.202,0.486,2.34,0.003
MONE_a120,1,261,0,0.032,0.002,0.002,0.021,-0.2,0.086,0.287,-1.768,10.34,0.002
VEJU_a45,1,102,0.003,0.027,0.003,0.003,0.023,-0.12,0.081,0.201,-0.688,3.545,0.003
MOMA_a30,1,261,0.001,0.028,0.002,0.001,0.021,-0.078,0.098,0.176,0.299,1.915,0.002
MOPL_a60,1,271,0.002,0.031,0.002,0.003,0.02,-0.2,0.107,0.308,-1.773,12.064,0.002
MOVE_a45,1,231,0,0.029,0.002,0.001,0.018,-0.12,0.132,0.252,-0.284,5.148,0.002
MOJU_a90,1,262,0.003,0.032,0.003,0.003,0.019,-0.183,0.221,0.404,0.504,12.081,0.002
MOSA_a0,1,150,0.005,0.022,0.003,0.004,0.015,-0.045,0.102,0.147,1.016,3.033,0.002
MONE_a103,1,267,0.001,0.026,0.002,0.002,0.019,-0.094,0.109,0.203,-0.283,2.813,0.002
MOPL_a45,1,267,0.003,0.025,0.001,0.003,0.018,-0.091,0.095,0.186,0.18,2.225,0.002
MOJU_a103,1,267,0.005,0.031,0.002,0.003,0.019,-0.115,0.221,0.336,1.32,9.208,0.002
MOVE_a60,1,250,0.001,0.031,0.001,0,0.019,-0.099,0.104,0.204,0.232,1.883,0.002
MONE_a90,1,268,0,0.026,0.001,0.001,0.017,-0.111,0.109,0.22,-0.414,2.892,0.002
MOSU_a60,1,250,0.003,0.026,0.003,0.003,0.017,-0.08,0.102,0.183,0.098,1.788,0.002
MOMA_a0,1,145,0.004,0.027,0.002,0.003,0.017,-0.089,0.132,0.221,0.478,4.275,0.002
MOPL_a30,1,263,0.003,0.028,0.002,0.003,0.018,-0.12,0.091,0.211,-0.369,2.632,0.002
MAUR_a120,1,93,-0.005,0.027,-0.002,-0.005,0.023,-0.072,0.065,0.137,-0.176,0.253,0.003
MOJU_a120,1,263,0.002,0.028,0.001,0.001,0.019,-0.09,0.109,0.198,0.324,2.163,0.002
